system:index,flood_label,.geo
2_833,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.259671755720302,6.423807680974493]}"
2_834,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.19930496862747,6.405482049178454]}"
2_835,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.23703421056049,6.467196309197465]}"
2_836,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.220325546275867,6.482018511385438]}"
2_837,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2227509975429895,6.498188186499589]}"
2_838,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2844652575620006,6.501961110692891]}"
2_839,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.290933127607661,6.463423385004163]}"
2_840,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.297131503068086,6.489833854357277]}"
2_841,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2308358351000654,6.506003529471429]}"
2_842,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.265061647425019,6.437821399406757]}"
2_843,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2340697701228955,6.476359125095485]}"
2_844,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.282309300880114,6.4787845763626075]}"
2_845,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2790753658572838,6.441594323600059]}"
2_846,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2402681455833204,6.477706598021664]}"
2_847,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.21493565457115,6.483096489726381]}"
2_848,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263983669084076,6.479862554703551]}"
2_849,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.225445943395348,6.457225009543739]}"
2_850,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1987659794569985,6.405212554593219]}"
2_851,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.269104066203557,6.5202867424889295]}"
2_852,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.24484955353233,6.5089679699090235]}"
2_853,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2286798784181783,6.475281146754542]}"
2_854,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3089892648184636,6.493337283965344]}"
2_855,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2607497340612452,6.508428980738552]}"
2_856,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2286798784181783,6.444558764037653]}"
2_857,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.23380027553766,6.494415262306287]}"
2_858,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.338094680023936,6.404404070837511]}"
2_859,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.338633669194408,6.410063457127464]}"
2_860,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.218708578764452,6.465848836271286]}"
2_861,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.300904427261388,6.40709901668987]}"
2_862,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.228140889247707,6.497379702743881]}"
2_863,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2321833080262445,6.510854432005674]}"
2_864,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.235417243049075,6.453452085350437]}"
2_865,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3054858352103977,6.491450821868693]}"
2_866,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2246374596396405,6.459650460810861]}"
2_867,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.303060383943275,6.4547995582766164]}"
2_868,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2982094814090295,6.446445226134305]}"
2_869,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3076417918922845,6.499535659425768]}"
2_870,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3265064128587944,6.424885659315437]}"
2_871,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3184215753017186,6.439977356088644]}"
2_872,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2847347521472368,6.415992338002653]}"
2_873,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.237573199730962,6.475281146754542]}"
2_874,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2381121889014333,6.446984215304776]}"
2_875,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242963091435679,6.486060930163975]}"
2_876,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2599412503055376,6.471777717146475]}"
2_877,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270721033714972,6.436743421065814]}"
2_878,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.317882586131247,6.417609305514068]}"
2_879,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2677565932773778,6.520825731659401]}"
2_880,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.23380027553766,6.459650460810861]}"
2_881,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2693735607887926,6.521634215415109]}"
2_882,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.229757856759122,6.461536922907513]}"
2_883,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306833308136577,6.495493240647231]}"
2_884,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254012369430349,6.441594323600059]}"
2_885,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3052163406251616,6.504386561960014]}"
2_886,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3133011781822375,6.4410553344295876]}"
2_887,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.297131503068086,6.441863818185295]}"
2_888,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.293358578874784,6.439438366918172]}"
2_889,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2753024416639818,6.440516345259116]}"
2_890,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2758414308344532,6.469352265879353]}"
2_891,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2720685066411512,6.494145767721052]}"
2_892,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.232991791781952,6.469891255049824]}"
2_893,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.320038542813134,6.440785839844351]}"
2_894,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.272876990396859,6.405482049178454]}"
2_895,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.302251900187567,6.453721579935673]}"
2_896,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.211162730377848,6.456955514958503]}"
2_897,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.255629336941764,6.483096489726381]}"
2_898,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.22598493256582,6.467735298367938]}"
2_899,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.221673019202046,6.495223746061995]}"
2_900,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2758414308344532,6.521903710000345]}"
2_901,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2230204921282253,6.494415262306287]}"
2_902,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.224367965054405,6.469082771294117]}"
2_903,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3076417918922845,6.445097753208126]}"
2_904,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308450275647992,6.4472537098900125]}"
2_905,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2529343910894055,6.4787845763626075]}"
2_906,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2712600228854436,6.513549377858033]}"
2_907,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2286798784181783,6.503039089033835]}"
2_908,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304407856869454,6.470430244220296]}"
2_909,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.260210744890774,6.447523204475248]}"
2_910,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.261558217816953,6.480401543874023]}"
2_911,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.257785293623651,6.484982951823032]}"
2_912,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2305663405148293,6.444558764037653]}"
2_913,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.283926268391529,6.420304251366427]}"
2_914,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2399986509980843,6.406021038348927]}"
2_915,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.313840167352709,6.407638005860341]}"
2_916,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.232991791781952,6.470430244220296]}"
2_917,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.285273741317708,6.450487644912843]}"
2_918,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2920111059486046,6.4750116521693055]}"
2_919,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2798838496129914,6.480940533044494]}"
2_920,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3052163406251616,6.508698475323787]}"
2_921,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2550903477712922,6.520017247903693]}"
2_922,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.245119048117566,6.494145767721052]}"
2_923,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3076417918922845,6.448331688230955]}"
2_924,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2696430553740288,6.493067789380108]}"
2_925,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.296592513897614,6.4057515437636905]}"
2_926,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.346449012166248,6.415992338002653]}"
2_927,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3507609255300213,6.4019786195703885]}"
2_928,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2868907088291235,6.47339468465789]}"
2_929,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.213049192474499,6.457494504128975]}"
2_930,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254551358600821,6.428928078093974]}"
2_931,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2251764488101125,6.420304251366427]}"
2_932,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270721033714972,6.431353529361097]}"
2_933,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.295245040971435,6.460458944566569]}"
2_934,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308450275647992,6.460997933737041]}"
2_935,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.298478975994265,6.48902537060157]}"
2_936,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.220325546275867,6.457225009543739]}"
2_937,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.30791128647752,6.484174468067325]}"
2_938,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2232899867134615,6.489564359772042]}"
2_939,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2779973875163404,6.43566544272487]}"
2_940,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2305663405148293,6.519747753318458]}"
2_941,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.223559481298697,6.493606778550579]}"
2_942,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2680260878626135,6.4674658037827015]}"
2_943,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.303060383943275,6.409793962542229]}"
2_944,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.278536376686812,6.455608042032324]}"
2_945,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2882381817553026,6.480132049288787]}"
2_946,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.239190167242377,6.486599919334448]}"
2_947,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.297400997653322,6.459380966225626]}"
2_948,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.302521394772803,6.4750116521693055]}"
2_949,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2715295174706798,6.50465605654525]}"
2_950,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2682955824478492,6.52217320458558]}"
2_951,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3071028027218126,6.407638005860341]}"
2_952,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2809618279539348,6.511662915761382]}"
2_953,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.21493565457115,6.444558764037653]}"
2_954,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2230204921282253,6.44024685067388]}"
2_955,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2753024416639818,6.4547995582766164]}"
2_956,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3057553297956335,6.507351002397608]}"
2_957,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.323811467006436,6.406021038348927]}"
2_958,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2701820445445002,6.42138222970737]}"
2_959,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2680260878626135,6.449679161157135]}"
2_960,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242963091435679,6.480132049288787]}"
2_961,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.235417243049075,6.514357861613741]}"
2_962,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242693596850443,6.476359125095485]}"
2_963,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2734159795673308,6.521364720829872]}"
2_964,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2585937773793585,6.501961110692891]}"
2_965,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2976704922385576,6.474203168413598]}"
2_966,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2346087592933674,6.481749016800202]}"
2_967,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2906636330224255,6.452913096179965]}"
2_968,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.269104066203557,6.4547995582766164]}"
2_969,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.248352983140396,6.51570533453992]}"
2_970,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.259402261135066,6.46234540666322]}"
2_971,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2459275318732734,6.517052807466099]}"
2_972,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.244310564361858,6.504117067374778]}"
2_973,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2963230193123785,6.506273024056665]}"
2_974,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3130316835970017,6.404943060007983]}"
2_975,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2850042467324725,6.508698475323787]}"
2_976,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2874296979995954,6.420034756781191]}"
2_977,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2327222971967164,6.458572482469918]}"
2_978,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2734159795673308,6.489833854357277]}"
2_979,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.297131503068086,6.4599199553960975]}"
2_980,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2901246438519536,6.52352067751176]}"
2_981,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308180781062756,6.456686020373267]}"
2_982,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2753024416639818,6.44806219364572]}"
2_983,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.327314896614502,6.404134576252275]}"
2_984,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308719770233228,6.505734034886193]}"
2_985,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.224098470469169,6.488486381431098]}"
2_986,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.235686737634311,6.4938762731358155]}"
2_987,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231105329685301,6.461267428322277]}"
2_988,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3262369182735587,6.402787103326096]}"
2_989,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.295514535556671,6.448331688230955]}"
2_990,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.285273741317708,6.460458944566569]}"
2_991,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2607497340612452,6.51570533453992]}"
2_992,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.28581273048818,6.501961110692891]}"
2_993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241346123924264,6.511932410346618]}"
2_994,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2607497340612452,6.49684071357341]}"
2_995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.240807134753792,6.504386561960014]}"
2_996,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2717990120559155,6.512201904931854]}"
2_997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.199574463212706,6.405482049178454]}"
2_998,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.250778434407519,6.47150822256124]}"
2_999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.337016701682993,6.406021038348927]}"
2_1000,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2960535247271427,6.468004792953173]}"
2_1001,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3523778930414365,6.400361652058973]}"
2_1002,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2497004560665754,6.423268691804021]}"
